case_id,case_ordinal,method_ordinal,method_mutation_ordinal,method_id,authenticated,mutation_id,target_component,mutation_class,parser_level,expected_outcome,expected_accepted,expected_plaintext_changed,failure_stage,expected_exception_class,expected_parser_code,base_input_sha256,donor_input_sha256,context_sha256,original_object_sha256,mutated_object_sha256,original_object_bytes,mutated_object_bytes,byte_difference_count,nonce_bytes,public_payload_bytes,protected_payload_bytes,tag_bytes,byte_distinct
AM166_B23_secure_fixed_header_protected_payload_bit_flip,166,23,2,B23_secure_fixed_header,true,protected_payload_bit_flip,protected_payload,component_bit_flip,false,integrity_reject,false,NA,integrity_or_release,InvalidTag,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,715a9cff4634644a80a9d4c674cbae79778ec0c3b9cc9e3cbc55fd0caf6ff3b1,b2af7c2b210e16114663881fe65cf458c1774a887c8c4444763da6b1f1e62107,66eddd9d6a3ed75b719bcd654f7bca93e65abe3c4d367c63133bcd8b9788a202,1239,1239,1,12,0,800,16,true
AM167_B23_secure_fixed_header_tag_bit_flip,167,23,3,B23_secure_fixed_header,true,tag_bit_flip,tag,component_bit_flip,false,integrity_reject,false,NA,integrity_or_release,InvalidTag,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,715a9cff4634644a80a9d4c674cbae79778ec0c3b9cc9e3cbc55fd0caf6ff3b1,b2af7c2b210e16114663881fe65cf458c1774a887c8c4444763da6b1f1e62107,888b5172db5516159c39a4df0d28a6eaf27b833594a27880a5b187adc69fc664,1239,1239,1,12,0,800,16,true
AM168_B23_secure_fixed_header_descriptor_mutation,168,23,4,B23_secure_fixed_header,true,descriptor_mutation,descriptor,header_semantic_mutation,false,integrity_reject,false,NA,integrity_or_release,InvalidTag,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,715a9cff4634644a80a9d4c674cbae79778ec0c3b9cc9e3cbc55fd0caf6ff3b1,b2af7c2b210e16114663881fe65cf458c1774a887c8c4444763da6b1f1e62107,b786155faf6594eb785bcae6613076811628e55424f94627e095ac6c73c25377,1239,1243,1128,12,0,800,16,true
AM169_B23_secure_fixed_header_metadata_mutation,169,23,5,B23_secure_fixed_header,true,metadata_mutation,metadata,header_semantic_mutation,false,integrity_reject,false,NA,integrity_or_release,InvalidTag,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,715a9cff4634644a80a9d4c674cbae79778ec0c3b9cc9e3cbc55fd0caf6ff3b1,b2af7c2b210e16114663881fe65cf458c1774a887c8c4444763da6b1f1e62107,622981b13d2510ed13c7062ece49997d30112160591a76e6214fa2d82c97c19b,1239,1239,1,12,0,800,16,true
AM170_B23_secure_fixed_header_protected_payload_splice,170,23,6,B23_secure_fixed_header,true,protected_payload_splice,protected_payload,same_length_splice,false,integrity_reject,false,NA,integrity_or_release,InvalidTag,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,715a9cff4634644a80a9d4c674cbae79778ec0c3b9cc9e3cbc55fd0caf6ff3b1,b2af7c2b210e16114663881fe65cf458c1774a887c8c4444763da6b1f1e62107,fefb05a60e1bfa984b2c198de49dbeaacee566110e16f2f28da5d87800e353ce,1239,1239,766,12,0,800,16,true
AM171_B23_secure_fixed_header_trailing_byte_append,171,23,7,B23_secure_fixed_header,true,trailing_byte_append,framing,noncanonical_length,true,parser_reject,false,NA,parser,EnvelopeFormatError,envelope_length_mismatch,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,715a9cff4634644a80a9d4c674cbae79778ec0c3b9cc9e3cbc55fd0caf6ff3b1,b2af7c2b210e16114663881fe65cf458c1774a887c8c4444763da6b1f1e62107,20fe808c4ee1b8b7129a80d253744657636dbea22bdbf78542e62f8aeaaf78da,1239,1240,1,12,0,800,16,true
AM172_B23_secure_fixed_header_one_byte_truncation,172,23,8,B23_secure_fixed_header,true,one_byte_truncation,framing,noncanonical_length,true,parser_reject,false,NA,parser,EnvelopeFormatError,envelope_length_mismatch,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,715a9cff4634644a80a9d4c674cbae79778ec0c3b9cc9e3cbc55fd0caf6ff3b1,b2af7c2b210e16114663881fe65cf458c1774a887c8c4444763da6b1f1e62107,c2c764eeab2916d7107d068941780dd814bb6c184adbfa55eea3fc834b1a1917,1239,1238,1,12,0,800,16,true
AM173_B24_aes_gcm_siv_nonce_bit_flip,173,24,1,B24_aes_gcm_siv,true,nonce_bit_flip,nonce,component_bit_flip,false,integrity_reject,false,NA,integrity_or_release,InvalidTag,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,ee6e066b78ade20d0e344751a46908b4a7e8b49c94d08fef47606faafb612600,25c0c78c092cfa52896f3ac67104b83b75ce9fb5bc7b9dee8b9f1f0764084050,6134d62d953c7ff0fba2156435895d77f771d267b766176b921073b9d5ee9b14,1228,1228,1,12,0,768,16,true
AM174_B24_aes_gcm_siv_protected_payload_bit_flip,174,24,2,B24_aes_gcm_siv,true,protected_payload_bit_flip,protected_payload,component_bit_flip,false,integrity_reject,false,NA,integrity_or_release,InvalidTag,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,ee6e066b78ade20d0e344751a46908b4a7e8b49c94d08fef47606faafb612600,25c0c78c092cfa52896f3ac67104b83b75ce9fb5bc7b9dee8b9f1f0764084050,a23ee338b59a9848f937d744c7137283009f07fd452410d48b7cb152d0719aa9,1228,1228,1,12,0,768,16,true
AM175_B24_aes_gcm_siv_tag_bit_flip,175,24,3,B24_aes_gcm_siv,true,tag_bit_flip,tag,component_bit_flip,false,integrity_reject,false,NA,integrity_or_release,InvalidTag,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,ee6e066b78ade20d0e344751a46908b4a7e8b49c94d08fef47606faafb612600,25c0c78c092cfa52896f3ac67104b83b75ce9fb5bc7b9dee8b9f1f0764084050,717d23f0cb2e1ba29ce250f7d29a8b21491decaa776d641a002bc35f35886370,1228,1228,1,12,0,768,16,true
AM176_B24_aes_gcm_siv_descriptor_mutation,176,24,4,B24_aes_gcm_siv,true,descriptor_mutation,descriptor,header_semantic_mutation,false,integrity_reject,false,NA,integrity_or_release,InvalidTag,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,ee6e066b78ade20d0e344751a46908b4a7e8b49c94d08fef47606faafb612600,25c0c78c092cfa52896f3ac67104b83b75ce9fb5bc7b9dee8b9f1f0764084050,494a3c1bb61339a77d3252b94c70f3243cb334197eeff6f06a6a6548dcf2eb06,1228,1232,1157,12,0,768,16,true
AM177_B24_aes_gcm_siv_metadata_mutation,177,24,5,B24_aes_gcm_siv,true,metadata_mutation,metadata,header_semantic_mutation,false,integrity_reject,false,NA,integrity_or_release,InvalidTag,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,ee6e066b78ade20d0e344751a46908b4a7e8b49c94d08fef47606faafb612600,25c0c78c092cfa52896f3ac67104b83b75ce9fb5bc7b9dee8b9f1f0764084050,12c4fedc08aaf396d55a61a14410395f6de11732c88f12a0bf00170b49bf32bb,1228,1228,1,12,0,768,16,true
AM178_B24_aes_gcm_siv_protected_payload_splice,178,24,6,B24_aes_gcm_siv,true,protected_payload_splice,protected_payload,same_length_splice,false,integrity_reject,false,NA,integrity_or_release,InvalidTag,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,ee6e066b78ade20d0e344751a46908b4a7e8b49c94d08fef47606faafb612600,25c0c78c092cfa52896f3ac67104b83b75ce9fb5bc7b9dee8b9f1f0764084050,7af2dde79cdc4862ee8e635910fcafbef98cb007836ab183b308ee1f0e513366,1228,1228,767,12,0,768,16,true
AM179_B24_aes_gcm_siv_trailing_byte_append,179,24,7,B24_aes_gcm_siv,true,trailing_byte_append,framing,noncanonical_length,true,parser_reject,false,NA,parser,EnvelopeFormatError,envelope_length_mismatch,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,ee6e066b78ade20d0e344751a46908b4a7e8b49c94d08fef47606faafb612600,25c0c78c092cfa52896f3ac67104b83b75ce9fb5bc7b9dee8b9f1f0764084050,dcdc085abf0808ede615d78e86699d4757c31c77e8ebf5629ba3d21150636961,1228,1229,1,12,0,768,16,true
AM180_B24_aes_gcm_siv_one_byte_truncation,180,24,8,B24_aes_gcm_siv,true,one_byte_truncation,framing,noncanonical_length,true,parser_reject,false,NA,parser,EnvelopeFormatError,envelope_length_mismatch,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,ee6e066b78ade20d0e344751a46908b4a7e8b49c94d08fef47606faafb612600,25c0c78c092cfa52896f3ac67104b83b75ce9fb5bc7b9dee8b9f1f0764084050,9973cc410f5b92fbec54c07d0a5eddb164985aa68ffb9072c6582328bdcec8aa,1228,1227,1,12,0,768,16,true
